Student_ID,Department,Semester,Subject_ID,Internal_Marks,External_Marks,Final_Marks,Attendance,Grade,Grade_Point,Pass_Fail
ST09211,Mechanical,2,ME105,20,41,61,87,B,7,Pass
ST09212,Business Analytics,5,BA101,22,55,77,83,B+,8,Pass
ST09212,Business Analytics,5,BA102,26,30,56,63,C,6,Pass
ST09212,Business Analytics,5,BA103,26,51,77,95,B+,8,Pass
ST09212,Business Analytics,5,BA104,21,59,80,79,A,9,Pass
ST09212,Business Analytics,5,BA105,18,42,60,77,B,7,Pass
ST09213,Artificial Intelligence,8,AI101,25,65,90,74,A+,10,Pass
ST09213,Artificial Intelligence,8,AI102,24,34,58,70,C,6,Pass
ST09213,Artificial Intelligence,8,AI103,18,68,86,69,A,9,Pass
ST09213,Artificial Intelligence,8,AI104,21,41,62,91,B,7,Pass
ST09213,Artificial Intelligence,8,AI105,19,21,40,76,D,5,Pass
ST09214,Information Technology,6,IT101,28,44,72,60,B+,8,Pass
ST09214,Information Technology,6,IT102,22,33,55,79,C,6,Pass
ST09214,Information Technology,6,IT103,27,70,97,83,A+,10,Pass
ST09214,Information Technology,6,IT104,20,20,40,98,D,5,Pass
ST09214,Information Technology,6,IT105,30,22,52,89,C,6,Pass
ST09215,Civil,8,CV101,28,42,70,63,B+,8,Pass
ST09215,Civil,8,CV102,21,23,44,91,D,5,Pass
ST09215,Civil,8,CV103,16,60,76,68,B+,8,Pass
ST09215,Civil,8,CV104,28,21,49,61,D,5,Pass
ST09215,Civil,8,CV105,30,29,59,61,C,6,Pass
ST09216,Artificial Intelligence,1,AI101,21,61,82,64,A,9,Pass
ST09216,Artificial Intelligence,1,AI102,25,59,84,78,A,9,Pass
ST09216,Artificial Intelligence,1,AI103,24,28,52,92,C,6,Pass
ST09216,Artificial Intelligence,1,AI104,23,69,92,83,A+,10,Pass
ST09216,Artificial Intelligence,1,AI105,22,62,84,67,A,9,Pass
ST09217,Artificial Intelligence,3,AI101,24,55,79,94,B+,8,Pass
ST09217,Artificial Intelligence,3,AI102,25,27,52,85,C,6,Pass
ST09217,Artificial Intelligence,3,AI103,26,61,87,61,A,9,Pass
ST09217,Artificial Intelligence,3,AI104,21,33,54,79,C,6,Pass
ST09217,Artificial Intelligence,3,AI105,17,25,42,99,D,5,Pass
ST09218,Business Analytics,8,BA101,16,60,76,90,B+,8,Pass
ST09218,Business Analytics,8,BA102,18,60,78,99,B+,8,Pass
ST09218,Business Analytics,8,BA103,30,58,88,64,A,9,Pass
ST09218,Business Analytics,8,BA104,22,34,56,100,C,6,Pass
ST09218,Business Analytics,8,BA105,17,34,51,70,C,6,Pass
ST09219,Electronics,3,EC101,23,28,51,99,C,6,Pass
ST09219,Electronics,3,EC102,30,29,59,88,C,6,Pass
ST09219,Electronics,3,EC103,27,29,56,80,C,6,Pass
ST09219,Electronics,3,EC104,17,41,58,63,C,6,Pass
ST09219,Electronics,3,EC105,30,51,81,78,A,9,Pass
ST09220,Business Analytics,2,BA101,18,66,84,83,A,9,Pass
ST09220,Business Analytics,2,BA102,18,31,49,67,D,5,Pass
ST09220,Business Analytics,2,BA103,30,28,58,76,C,6,Pass
ST09220,Business Analytics,2,BA104,22,52,74,85,B+,8,Pass
ST09220,Business Analytics,2,BA105,23,24,47,64,D,5,Pass
ST09221,Civil,6,CV101,28,40,68,78,B,7,Pass
ST09221,Civil,6,CV102,19,31,50,77,C,6,Pass
ST09221,Civil,6,CV103,25,47,72,71,B+,8,Pass
ST09221,Civil,6,CV104,27,46,73,67,B+,8,Pass
ST09221,Civil,6,CV105,29,29,58,98,C,6,Pass
ST09222,Mechanical,1,ME101,25,52,77,61,B+,8,Pass
ST09222,Mechanical,1,ME102,16,33,49,74,D,5,Pass
ST09222,Mechanical,1,ME103,25,20,45,62,D,5,Pass
ST09222,Mechanical,1,ME104,23,53,76,65,B+,8,Pass
ST09222,Mechanical,1,ME105,30,44,74,75,B+,8,Pass
ST09223,Civil,4,CV101,15,35,50,71,C,6,Pass
ST09223,Civil,4,CV102,19,61,80,98,A,9,Pass
ST09223,Civil,4,CV103,27,66,93,79,A+,10,Pass
ST09223,Civil,4,CV104,21,55,76,93,B+,8,Pass
ST09223,Civil,4,CV105,28,37,65,82,B,7,Pass
ST09224,Computer Science,5,CS101,15,35,50,65,C,6,Pass
ST09224,Computer Science,5,CS102,28,65,93,86,A+,10,Pass
ST09224,Computer Science,5,CS103,25,66,91,84,A+,10,Pass
ST09224,Computer Science,5,CS104,19,28,47,76,D,5,Pass
ST09224,Computer Science,5,CS105,27,69,96,64,A+,10,Pass
ST09225,Business Analytics,7,BA101,21,48,69,75,B,7,Pass
ST09225,Business Analytics,7,BA102,25,31,56,96,C,6,Pass
ST09225,Business Analytics,7,BA103,29,29,58,63,C,6,Pass
ST09225,Business Analytics,7,BA104,29,33,62,68,B,7,Pass
ST09225,Business Analytics,7,BA105,26,20,46,93,D,5,Pass
ST09226,Computer Science,4,CS101,17,22,39,78,F,0,Fail
ST09226,Computer Science,4,CS102,27,50,77,89,B+,8,Pass
ST09226,Computer Science,4,CS103,28,48,76,61,B+,8,Pass
ST09226,Computer Science,4,CS104,23,55,78,60,B+,8,Pass
ST09226,Computer Science,4,CS105,23,54,77,72,B+,8,Pass
ST09227,Civil,3,CV101,28,51,79,65,B+,8,Pass
ST09227,Civil,3,CV102,22,47,69,83,B,7,Pass
ST09227,Civil,3,CV103,21,60,81,80,A,9,Pass
ST09227,Civil,3,CV104,15,45,60,77,B,7,Pass
ST09227,Civil,3,CV105,26,42,68,85,B,7,Pass
ST09228,Civil,3,CV101,26,29,55,77,C,6,Pass
ST09228,Civil,3,CV102,25,45,70,94,B+,8,Pass
ST09228,Civil,3,CV103,16,52,68,96,B,7,Pass
ST09228,Civil,3,CV104,22,56,78,93,B+,8,Pass
ST09228,Civil,3,CV105,28,46,74,64,B+,8,Pass
ST09229,Civil,1,CV101,29,67,96,96,A+,10,Pass
ST09229,Civil,1,CV102,24,26,50,99,C,6,Pass
ST09229,Civil,1,CV103,25,63,88,94,A,9,Pass
ST09229,Civil,1,CV104,17,43,60,72,B,7,Pass
ST09229,Civil,1,CV105,17,62,79,95,B+,8,Pass
ST09230,Data Science,1,DS101,16,49,65,81,B,7,Pass
ST09230,Data Science,1,DS102,29,20,49,83,D,5,Pass
ST09230,Data Science,1,DS103,21,48,69,84,B,7,Pass
ST09230,Data Science,1,DS104,30,42,72,70,B+,8,Pass
ST09230,Data Science,1,DS105,15,30,45,60,D,5,Pass
ST09231,Computer Science,6,CS101,20,23,43,90,D,5,Pass
ST09231,Computer Science,6,CS102,30,25,55,95,C,6,Pass
ST09231,Computer Science,6,CS103,18,57,75,69,B+,8,Pass
ST09231,Computer Science,6,CS104,16,35,51,76,C,6,Pass
ST09231,Computer Science,6,CS105,15,39,54,65,C,6,Pass
ST09232,Information Technology,6,IT101,19,44,63,92,B,7,Pass
ST09232,Information Technology,6,IT102,27,61,88,74,A,9,Pass
ST09232,Information Technology,6,IT103,21,30,51,82,C,6,Pass
ST09232,Information Technology,6,IT104,30,68,98,97,A+,10,Pass
ST09232,Information Technology,6,IT105,15,21,36,76,F,0,Fail
ST09233,Data Science,4,DS101,17,33,50,65,C,6,Pass
ST09233,Data Science,4,DS102,26,68,94,89,A+,10,Pass
ST09233,Data Science,4,DS103,20,20,40,85,D,5,Pass
ST09233,Data Science,4,DS104,30,39,69,81,B,7,Pass
ST09233,Data Science,4,DS105,24,63,87,60,A,9,Pass
ST09234,Computer Science,1,CS101,26,39,65,80,B,7,Pass
ST09234,Computer Science,1,CS102,30,65,95,61,A+,10,Pass
ST09234,Computer Science,1,CS103,17,68,85,73,A,9,Pass
ST09234,Computer Science,1,CS104,21,46,67,100,B,7,Pass
ST09234,Computer Science,1,CS105,24,29,53,75,C,6,Pass
ST09235,Mechanical,6,ME101,19,62,81,83,A,9,Pass
ST09235,Mechanical,6,ME102,20,32,52,73,C,6,Pass
ST09235,Mechanical,6,ME103,26,62,88,82,A,9,Pass
ST09235,Mechanical,6,ME104,21,22,43,89,D,5,Pass
ST09235,Mechanical,6,ME105,28,26,54,96,C,6,Pass
ST09236,Business Analytics,2,BA101,18,70,88,73,A,9,Pass
ST09236,Business Analytics,2,BA102,29,40,69,92,B,7,Pass
ST09236,Business Analytics,2,BA103,29,30,59,94,C,6,Pass
ST09236,Business Analytics,2,BA104,18,32,50,74,C,6,Pass
ST09236,Business Analytics,2,BA105,17,54,71,75,B+,8,Pass
ST09237,Electronics,3,EC101,21,42,63,95,B,7,Pass
ST09237,Electronics,3,EC102,23,67,90,83,A+,10,Pass
ST09237,Electronics,3,EC103,26,55,81,93,A,9,Pass
ST09237,Electronics,3,EC104,24,25,49,93,D,5,Pass
ST09237,Electronics,3,EC105,15,38,53,93,C,6,Pass
ST09238,Data Science,4,DS101,22,45,67,62,B,7,Pass
ST09238,Data Science,4,DS102,20,65,85,71,A,9,Pass
ST09238,Data Science,4,DS103,29,44,73,87,B+,8,Pass
ST09238,Data Science,4,DS104,21,24,45,80,D,5,Pass
ST09238,Data Science,4,DS105,20,55,75,93,B+,8,Pass
ST09239,Information Technology,3,IT101,30,47,77,74,B+,8,Pass
ST09239,Information Technology,3,IT102,21,52,73,71,B+,8,Pass
ST09239,Information Technology,3,IT103,19,43,62,82,B,7,Pass
ST09239,Information Technology,3,IT104,29,22,51,96,C,6,Pass
ST09239,Information Technology,3,IT105,26,39,65,63,B,7,Pass
ST09240,Artificial Intelligence,8,AI101,15,44,59,66,C,6,Pass
ST09240,Artificial Intelligence,8,AI102,20,53,73,69,B+,8,Pass
ST09240,Artificial Intelligence,8,AI103,22,43,65,96,B,7,Pass
ST09240,Artificial Intelligence,8,AI104,26,42,68,65,B,7,Pass
ST09240,Artificial Intelligence,8,AI105,20,27,47,100,D,5,Pass
ST09241,Computer Science,3,CS101,29,40,69,100,B,7,Pass
ST09241,Computer Science,3,CS102,21,22,43,78,D,5,Pass
ST09241,Computer Science,3,CS103,24,24,48,64,D,5,Pass
ST09241,Computer Science,3,CS104,23,40,63,91,B,7,Pass
ST09241,Computer Science,3,CS105,18,64,82,89,A,9,Pass
ST09242,Data Science,1,DS101,24,42,66,66,B,7,Pass
ST09242,Data Science,1,DS102,16,30,46,74,D,5,Pass
ST09242,Data Science,1,DS103,16,44,60,91,B,7,Pass
ST09242,Data Science,1,DS104,20,35,55,88,C,6,Pass
ST09242,Data Science,1,DS105,16,58,74,82,B+,8,Pass
ST09243,Business Analytics,2,BA101,24,46,70,90,B+,8,Pass
ST09243,Business Analytics,2,BA102,29,39,68,92,B,7,Pass
ST09243,Business Analytics,2,BA103,29,47,76,79,B+,8,Pass
ST09243,Business Analytics,2,BA104,20,67,87,76,A,9,Pass
ST09243,Business Analytics,2,BA105,19,50,69,100,B,7,Pass
ST09244,Electronics,1,EC101,30,22,52,64,C,6,Pass
ST09244,Electronics,1,EC102,28,43,71,68,B+,8,Pass
ST09244,Electronics,1,EC103,26,26,52,79,C,6,Pass
ST09244,Electronics,1,EC104,17,31,48,79,D,5,Pass
ST09244,Electronics,1,EC105,22,54,76,82,B+,8,Pass
ST09245,Data Science,3,DS101,30,69,99,64,A+,10,Pass
ST09245,Data Science,3,DS102,15,50,65,61,B,7,Pass
ST09245,Data Science,3,DS103,19,49,68,83,B,7,Pass
ST09245,Data Science,3,DS104,26,36,62,64,B,7,Pass
ST09245,Data Science,3,DS105,18,68,86,69,A,9,Pass
ST09246,Artificial Intelligence,7,AI101,17,41,58,81,C,6,Pass
ST09246,Artificial Intelligence,7,AI102,20,56,76,99,B+,8,Pass
ST09246,Artificial Intelligence,7,AI103,23,42,65,70,B,7,Pass
ST09246,Artificial Intelligence,7,AI104,28,20,48,84,D,5,Pass
ST09246,Artificial Intelligence,7,AI105,15,70,85,61,A,9,Pass
ST09247,Information Technology,4,IT101,29,27,56,75,C,6,Pass
ST09247,Information Technology,4,IT102,21,69,90,64,A+,10,Pass
ST09247,Information Technology,4,IT103,24,39,63,74,B,7,Pass
ST09247,Information Technology,4,IT104,27,49,76,62,B+,8,Pass
ST09247,Information Technology,4,IT105,26,39,65,80,B,7,Pass
ST09248,Civil,4,CV101,20,60,80,61,A,9,Pass
ST09248,Civil,4,CV102,27,32,59,90,C,6,Pass
ST09248,Civil,4,CV103,23,40,63,63,B,7,Pass
ST09248,Civil,4,CV104,25,21,46,92,D,5,Pass
ST09248,Civil,4,CV105,27,45,72,95,B+,8,Pass
ST09249,Business Analytics,1,BA101,19,22,41,100,D,5,Pass
ST09249,Business Analytics,1,BA102,19,66,85,76,A,9,Pass
ST09249,Business Analytics,1,BA103,21,52,73,70,B+,8,Pass
ST09249,Business Analytics,1,BA104,17,52,69,80,B,7,Pass
ST09249,Business Analytics,1,BA105,30,37,67,84,B,7,Pass
ST09250,Civil,3,CV101,26,65,91,89,A+,10,Pass
ST09250,Civil,3,CV102,16,61,77,85,B+,8,Pass
ST09250,Civil,3,CV103,19,45,64,84,B,7,Pass
ST09250,Civil,3,CV104,30,44,74,89,B+,8,Pass
ST09250,Civil,3,CV105,19,67,86,86,A,9,Pass
ST09251,Data Science,6,DS101,28,32,60,67,B,7,Pass
ST09251,Data Science,6,DS102,24,48,72,74,B+,8,Pass
ST09251,Data Science,6,DS103,23,26,49,74,D,5,Pass
ST09251,Data Science,6,DS104,19,62,81,74,A,9,Pass
ST09251,Data Science,6,DS105,27,48,75,65,B+,8,Pass
ST09252,Electronics,3,EC101,17,40,57,90,C,6,Pass
ST09252,Electronics,3,EC102,28,44,72,70,B+,8,Pass
ST09252,Electronics,3,EC103,27,32,59,71,C,6,Pass
ST09252,Electronics,3,EC104,25,46,71,68,B+,8,Pass
ST09252,Electronics,3,EC105,28,36,64,93,B,7,Pass
ST09253,Electronics,4,EC101,22,58,80,77,A,9,Pass
ST09253,Electronics,4,EC102,26,61,87,84,A,9,Pass
ST09253,Electronics,4,EC103,24,69,93,66,A+,10,Pass
ST09253,Electronics,4,EC104,17,65,82,87,A,9,Pass
ST09253,Electronics,4,EC105,18,25,43,100,D,5,Pass
ST09254,Information Technology,2,IT101,26,33,59,100,C,6,Pass
ST09254,Information Technology,2,IT102,24,21,45,77,D,5,Pass
ST09254,Information Technology,2,IT103,28,28,56,93,C,6,Pass
ST09254,Information Technology,2,IT104,16,52,68,100,B,7,Pass
ST09254,Information Technology,2,IT105,22,29,51,62,C,6,Pass
ST09255,Artificial Intelligence,1,AI101,21,55,76,99,B+,8,Pass
ST09255,Artificial Intelligence,1,AI102,28,40,68,78,B,7,Pass
ST09255,Artificial Intelligence,1,AI103,16,54,70,95,B+,8,Pass
ST09255,Artificial Intelligence,1,AI104,25,66,91,84,A+,10,Pass
ST09255,Artificial Intelligence,1,AI105,30,57,87,95,A,9,Pass
ST09256,Information Technology,2,IT101,24,20,44,85,D,5,Pass
ST09256,Information Technology,2,IT102,21,30,51,90,C,6,Pass
ST09256,Information Technology,2,IT103,21,67,88,76,A,9,Pass
ST09256,Information Technology,2,IT104,17,23,40,63,D,5,Pass
ST09256,Information Technology,2,IT105,25,42,67,73,B,7,Pass
ST09257,Information Technology,5,IT101,23,49,72,83,B+,8,Pass
ST09257,Information Technology,5,IT102,25,23,48,66,D,5,Pass
ST09257,Information Technology,5,IT103,17,40,57,85,C,6,Pass
ST09257,Information Technology,5,IT104,26,35,61,63,B,7,Pass
ST09257,Information Technology,5,IT105,23,40,63,99,B,7,Pass
ST09258,Data Science,1,DS101,19,34,53,96,C,6,Pass
ST09258,Data Science,1,DS102,20,38,58,72,C,6,Pass
ST09258,Data Science,1,DS103,19,30,49,60,D,5,Pass
ST09258,Data Science,1,DS104,18,21,39,87,F,0,Fail
ST09258,Data Science,1,DS105,21,32,53,83,C,6,Pass
ST09259,Computer Science,1,CS101,18,31,49,71,D,5,Pass
ST09259,Computer Science,1,CS102,26,42,68,75,B,7,Pass
ST09259,Computer Science,1,CS103,15,32,47,83,D,5,Pass
ST09259,Computer Science,1,CS104,20,23,43,78,D,5,Pass
ST09259,Computer Science,1,CS105,16,42,58,61,C,6,Pass
ST09260,Data Science,2,DS101,19,34,53,91,C,6,Pass
ST09260,Data Science,2,DS102,24,32,56,94,C,6,Pass
ST09260,Data Science,2,DS103,21,56,77,63,B+,8,Pass
ST09260,Data Science,2,DS104,30,66,96,97,A+,10,Pass
ST09260,Data Science,2,DS105,17,68,85,89,A,9,Pass
ST09261,Computer Science,2,CS101,28,34,62,91,B,7,Pass
ST09261,Computer Science,2,CS102,27,62,89,82,A,9,Pass
ST09261,Computer Science,2,CS103,19,45,64,82,B,7,Pass
ST09261,Computer Science,2,CS104,20,60,80,71,A,9,Pass
ST09261,Computer Science,2,CS105,24,38,62,82,B,7,Pass
ST09262,Civil,3,CV101,15,47,62,68,B,7,Pass
ST09262,Civil,3,CV102,19,63,82,89,A,9,Pass
ST09262,Civil,3,CV103,29,61,90,77,A+,10,Pass
ST09262,Civil,3,CV104,17,70,87,66,A,9,Pass
ST09262,Civil,3,CV105,18,62,80,80,A,9,Pass
ST09263,Civil,7,CV101,18,67,85,99,A,9,Pass
ST09263,Civil,7,CV102,17,35,52,97,C,6,Pass
ST09263,Civil,7,CV103,23,27,50,68,C,6,Pass
ST09263,Civil,7,CV104,20,28,48,78,D,5,Pass
ST09263,Civil,7,CV105,20,58,78,92,B+,8,Pass
ST09264,Mechanical,7,ME101,23,38,61,63,B,7,Pass
ST09264,Mechanical,7,ME102,18,22,40,68,D,5,Pass
ST09264,Mechanical,7,ME103,21,42,63,68,B,7,Pass
ST09264,Mechanical,7,ME104,18,23,41,88,D,5,Pass
ST09264,Mechanical,7,ME105,28,37,65,60,B,7,Pass
ST09265,Civil,5,CV101,22,67,89,88,A,9,Pass
ST09265,Civil,5,CV102,16,64,80,76,A,9,Pass
ST09265,Civil,5,CV103,26,43,69,95,B,7,Pass
ST09265,Civil,5,CV104,21,62,83,82,A,9,Pass
ST09265,Civil,5,CV105,30,22,52,76,C,6,Pass
ST09266,Artificial Intelligence,7,AI101,29,42,71,74,B+,8,Pass
ST09266,Artificial Intelligence,7,AI102,24,29,53,66,C,6,Pass
ST09266,Artificial Intelligence,7,AI103,24,27,51,74,C,6,Pass
ST09266,Artificial Intelligence,7,AI104,18,36,54,70,C,6,Pass
ST09266,Artificial Intelligence,7,AI105,15,27,42,63,D,5,Pass
ST09267,Information Technology,1,IT101,25,62,87,64,A,9,Pass
ST09267,Information Technology,1,IT102,17,28,45,65,D,5,Pass
ST09267,Information Technology,1,IT103,18,22,40,64,D,5,Pass
ST09267,Information Technology,1,IT104,18,48,66,71,B,7,Pass
ST09267,Information Technology,1,IT105,20,68,88,98,A,9,Pass
ST09268,Artificial Intelligence,8,AI101,25,43,68,62,B,7,Pass
ST09268,Artificial Intelligence,8,AI102,15,57,72,67,B+,8,Pass
ST09268,Artificial Intelligence,8,AI103,16,70,86,73,A,9,Pass
ST09268,Artificial Intelligence,8,AI104,20,62,82,75,A,9,Pass
ST09268,Artificial Intelligence,8,AI105,18,53,71,97,B+,8,Pass
ST09269,Business Analytics,8,BA101,24,45,69,63,B,7,Pass
ST09269,Business Analytics,8,BA102,27,44,71,97,B+,8,Pass
ST09269,Business Analytics,8,BA103,16,21,37,100,F,0,Fail
ST09269,Business Analytics,8,BA104,18,52,70,72,B+,8,Pass
ST09269,Business Analytics,8,BA105,19,24,43,82,D,5,Pass
ST09270,Computer Science,1,CS101,21,64,85,82,A,9,Pass
ST09270,Computer Science,1,CS102,15,22,37,71,F,0,Fail
ST09270,Computer Science,1,CS103,22,37,59,99,C,6,Pass
ST09270,Computer Science,1,CS104,28,27,55,64,C,6,Pass
ST09270,Computer Science,1,CS105,28,26,54,65,C,6,Pass
ST09271,Mechanical,7,ME101,17,49,66,72,B,7,Pass
ST09271,Mechanical,7,ME102,19,60,79,99,B+,8,Pass
ST09271,Mechanical,7,ME103,18,49,67,90,B,7,Pass
ST09271,Mechanical,7,ME104,30,57,87,80,A,9,Pass
ST09271,Mechanical,7,ME105,27,57,84,61,A,9,Pass
ST09272,Civil,3,CV101,18,57,75,89,B+,8,Pass
ST09272,Civil,3,CV102,21,36,57,85,C,6,Pass
ST09272,Civil,3,CV103,19,50,69,95,B,7,Pass
ST09272,Civil,3,CV104,27,51,78,92,B+,8,Pass
ST09272,Civil,3,CV105,25,35,60,72,B,7,Pass
ST09273,Electronics,8,EC101,22,43,65,94,B,7,Pass
ST09273,Electronics,8,EC102,17,59,76,92,B+,8,Pass
ST09273,Electronics,8,EC103,20,39,59,86,C,6,Pass
ST09273,Electronics,8,EC104,16,30,46,89,D,5,Pass
ST09273,Electronics,8,EC105,18,48,66,82,B,7,Pass
ST09274,Electronics,5,EC101,23,52,75,62,B+,8,Pass
ST09274,Electronics,5,EC102,23,25,48,86,D,5,Pass
ST09274,Electronics,5,EC103,28,68,96,80,A+,10,Pass
ST09274,Electronics,5,EC104,16,55,71,99,B+,8,Pass
ST09274,Electronics,5,EC105,26,32,58,81,C,6,Pass
ST09275,Artificial Intelligence,2,AI101,21,54,75,100,B+,8,Pass
ST09275,Artificial Intelligence,2,AI102,24,60,84,88,A,9,Pass
ST09275,Artificial Intelligence,2,AI103,25,60,85,89,A,9,Pass
ST09275,Artificial Intelligence,2,AI104,24,26,50,62,C,6,Pass
ST09275,Artificial Intelligence,2,AI105,21,30,51,72,C,6,Pass
ST09276,Information Technology,2,IT101,29,35,64,81,B,7,Pass
ST09276,Information Technology,2,IT102,15,27,42,96,D,5,Pass
ST09276,Information Technology,2,IT103,24,33,57,61,C,6,Pass
ST09276,Information Technology,2,IT104,24,37,61,73,B,7,Pass
ST09276,Information Technology,2,IT105,17,37,54,65,C,6,Pass
ST09277,Electronics,8,EC101,25,53,78,62,B+,8,Pass
ST09277,Electronics,8,EC102,16,46,62,68,B,7,Pass
ST09277,Electronics,8,EC103,29,35,64,100,B,7,Pass
ST09277,Electronics,8,EC104,21,22,43,60,D,5,Pass
ST09277,Electronics,8,EC105,28,29,57,89,C,6,Pass
ST09278,Civil,3,CV101,21,55,76,64,B+,8,Pass
ST09278,Civil,3,CV102,28,59,87,79,A,9,Pass
ST09278,Civil,3,CV103,19,27,46,62,D,5,Pass
ST09278,Civil,3,CV104,23,41,64,86,B,7,Pass
ST09278,Civil,3,CV105,24,30,54,91,C,6,Pass
ST09279,Mechanical,7,ME101,17,25,42,67,D,5,Pass
ST09279,Mechanical,7,ME102,21,62,83,74,A,9,Pass
ST09279,Mechanical,7,ME103,20,38,58,69,C,6,Pass
ST09279,Mechanical,7,ME104,16,51,67,99,B,7,Pass
ST09279,Mechanical,7,ME105,19,58,77,82,B+,8,Pass
ST09280,Data Science,4,DS101,16,43,59,80,C,6,Pass
ST09280,Data Science,4,DS102,25,44,69,73,B,7,Pass
ST09280,Data Science,4,DS103,17,27,44,100,D,5,Pass
ST09280,Data Science,4,DS104,25,26,51,61,C,6,Pass
ST09280,Data Science,4,DS105,24,63,87,94,A,9,Pass
ST09281,Mechanical,2,ME101,17,20,37,94,F,0,Fail
ST09281,Mechanical,2,ME102,15,66,81,89,A,9,Pass
ST09281,Mechanical,2,ME103,21,40,61,77,B,7,Pass
ST09281,Mechanical,2,ME104,30,64,94,66,A+,10,Pass
ST09281,Mechanical,2,ME105,21,51,72,85,B+,8,Pass
ST09282,Civil,2,CV101,19,61,80,85,A,9,Pass
ST09282,Civil,2,CV102,15,24,39,88,F,0,Fail
ST09282,Civil,2,CV103,22,67,89,73,A,9,Pass
ST09282,Civil,2,CV104,29,52,81,65,A,9,Pass
ST09282,Civil,2,CV105,17,46,63,63,B,7,Pass
ST09283,Business Analytics,4,BA101,23,27,50,67,C,6,Pass
ST09283,Business Analytics,4,BA102,23,29,52,87,C,6,Pass
ST09283,Business Analytics,4,BA103,30,58,88,88,A,9,Pass
ST09283,Business Analytics,4,BA104,21,33,54,85,C,6,Pass
ST09283,Business Analytics,4,BA105,21,54,75,95,B+,8,Pass
ST09284,Data Science,2,DS101,23,55,78,92,B+,8,Pass
ST09284,Data Science,2,DS102,27,58,85,76,A,9,Pass
ST09284,Data Science,2,DS103,22,41,63,78,B,7,Pass
ST09284,Data Science,2,DS104,20,31,51,99,C,6,Pass
ST09284,Data Science,2,DS105,17,40,57,62,C,6,Pass
ST09285,Electronics,4,EC101,17,42,59,72,C,6,Pass
ST09285,Electronics,4,EC102,16,58,74,91,B+,8,Pass
ST09285,Electronics,4,EC103,16,23,39,80,F,0,Fail
ST09285,Electronics,4,EC104,26,51,77,60,B+,8,Pass
ST09285,Electronics,4,EC105,29,48,77,77,B+,8,Pass
ST09286,Civil,1,CV101,26,39,65,81,B,7,Pass
ST09286,Civil,1,CV102,20,47,67,70,B,7,Pass
ST09286,Civil,1,CV103,15,30,45,94,D,5,Pass
ST09286,Civil,1,CV104,25,47,72,65,B+,8,Pass
ST09286,Civil,1,CV105,25,55,80,64,A,9,Pass
ST09287,Information Technology,4,IT101,24,66,90,75,A+,10,Pass
ST09287,Information Technology,4,IT102,20,68,88,64,A,9,Pass
ST09287,Information Technology,4,IT103,29,35,64,81,B,7,Pass
ST09287,Information Technology,4,IT104,17,20,37,100,F,0,Fail
ST09287,Information Technology,4,IT105,21,34,55,83,C,6,Pass
ST09288,Business Analytics,6,BA101,17,55,72,96,B+,8,Pass
ST09288,Business Analytics,6,BA102,17,32,49,83,D,5,Pass
ST09288,Business Analytics,6,BA103,17,36,53,81,C,6,Pass
ST09288,Business Analytics,6,BA104,25,25,50,96,C,6,Pass
ST09288,Business Analytics,6,BA105,20,69,89,73,A,9,Pass
ST09289,Computer Science,8,CS101,30,40,70,67,B+,8,Pass
ST09289,Computer Science,8,CS102,26,48,74,60,B+,8,Pass
ST09289,Computer Science,8,CS103,21,35,56,98,C,6,Pass
ST09289,Computer Science,8,CS104,27,65,92,71,A+,10,Pass
ST09289,Computer Science,8,CS105,17,37,54,80,C,6,Pass
ST09290,Artificial Intelligence,6,AI101,19,57,76,66,B+,8,Pass
ST09290,Artificial Intelligence,6,AI102,17,32,49,93,D,5,Pass
ST09290,Artificial Intelligence,6,AI103,23,66,89,63,A,9,Pass
ST09290,Artificial Intelligence,6,AI104,19,51,70,81,B+,8,Pass
ST09290,Artificial Intelligence,6,AI105,21,64,85,62,A,9,Pass
ST09291,Computer Science,3,CS101,29,40,69,63,B,7,Pass
ST09291,Computer Science,3,CS102,17,43,60,67,B,7,Pass
ST09291,Computer Science,3,CS103,30,57,87,87,A,9,Pass
ST09291,Computer Science,3,CS104,25,61,86,93,A,9,Pass
ST09291,Computer Science,3,CS105,22,43,65,72,B,7,Pass
ST09292,Computer Science,5,CS101,16,20,36,64,F,0,Fail
ST09292,Computer Science,5,CS102,30,34,64,89,B,7,Pass
ST09292,Computer Science,5,CS103,28,49,77,87,B+,8,Pass
ST09292,Computer Science,5,CS104,30,57,87,100,A,9,Pass
ST09292,Computer Science,5,CS105,17,20,37,91,F,0,Fail
ST09293,Artificial Intelligence,1,AI101,25,39,64,77,B,7,Pass
ST09293,Artificial Intelligence,1,AI102,28,68,96,87,A+,10,Pass
ST09293,Artificial Intelligence,1,AI103,26,42,68,66,B,7,Pass
ST09293,Artificial Intelligence,1,AI104,28,33,61,82,B,7,Pass
ST09293,Artificial Intelligence,1,AI105,19,58,77,100,B+,8,Pass
ST09294,Civil,2,CV101,24,35,59,97,C,6,Pass
ST09294,Civil,2,CV102,26,20,46,73,D,5,Pass
ST09294,Civil,2,CV103,24,50,74,63,B+,8,Pass
ST09294,Civil,2,CV104,19,46,65,69,B,7,Pass
ST09294,Civil,2,CV105,28,29,57,75,C,6,Pass
ST09295,Civil,2,CV101,29,29,58,98,C,6,Pass
ST09295,Civil,2,CV102,27,30,57,76,C,6,Pass
